,0,1
339,['0'],['./data/trainImg/2/well_6506_12_5_4060.0_4061.0_716.png']
340,['0'],['./data/trainImg/2/well_6506_12_5_4061.0_4062.0_717.png']
341,['8'],['./data/trainImg/2/well_6506_12_5_4061.0_4062.0_718.png']
342,['8'],['./data/trainImg/2/well_6506_12_5_4061.0_4062.0_719.png']
343,['0'],['./data/trainImg/2/well_6506_12_5_4061.0_4062.0_720.png']
344,['0'],['./data/trainImg/2/well_6506_12_5_4061.0_4062.0_721.png']
345,['0'],['./data/trainImg/2/well_6506_12_5_4062.0_4063.0_722.png']
346,['0'],['./data/trainImg/2/well_6506_12_5_4062.0_4063.0_723.png']
347,['10'],['./data/trainImg/2/well_6506_12_5_4062.0_4063.0_724.png']
348,['10'],['./data/trainImg/2/well_6506_12_5_4062.0_4063.0_725.png']
349,['0'],['./data/trainImg/2/well_6506_12_5_4062.0_4063.0_726.png']
350,['0'],['./data/trainImg/2/well_6506_12_5_4063.0_4064.0_727.png']
351,['10'],['./data/trainImg/2/well_6506_12_5_4063.0_4064.0_728.png']
352,['10'],['./data/trainImg/2/well_6506_12_5_4063.0_4064.0_729.png']
353,['0'],['./data/trainImg/2/well_6506_12_5_4063.0_4064.0_730.png']
354,['0'],['./data/trainImg/2/well_6506_12_5_4063.0_4064.0_731.png']
355,['10'],['./data/trainImg/2/well_6506_12_5_4064.0_4065.0_732.png']
356,['10'],['./data/trainImg/2/well_6506_12_5_4064.0_4065.0_733.png']
357,['0'],['./data/trainImg/2/well_6506_12_5_4064.0_4065.0_734.png']
358,['0'],['./data/trainImg/2/well_6506_12_5_4064.0_4065.0_735.png']
359,['0'],['./data/trainImg/2/well_6506_12_5_4070.0_4071.0_754.png']
360,['10'],['./data/trainImg/2/well_6506_12_5_4071.0_4072.0_755.png']
361,['0'],['./data/trainImg/2/well_6506_12_5_4076.0_4077.0_776.png']
362,['0'],['./data/trainImg/2/well_6506_12_5_4076.0_4077.0_777.png']
363,['0'],['./data/trainImg/2/well_6506_12_5_4076.0_4077.0_778.png']
364,['10'],['./data/trainImg/2/well_6506_12_5_4077.0_4078.0_781.png']
365,['10'],['./data/trainImg/2/well_6506_12_5_4077.0_4078.0_782.png']
366,['10'],['./data/trainImg/2/well_6506_12_5_4078.0_4079.0_784.png']
367,['10'],['./data/trainImg/2/well_6506_12_5_4085.0_4086.0_790.png']
368,['10'],['./data/trainImg/2/well_6506_12_5_4086.0_4087.0_791.png']
369,['0'],['./data/trainImg/2/well_6506_12_5_4086.0_4087.0_792.png']
370,['0'],['./data/trainImg/2/well_6506_12_5_4086.0_4087.0_793.png']
371,['10'],['./data/trainImg/2/well_6506_12_5_4086.0_4087.0_794.png']
372,['10'],['./data/trainImg/2/well_6506_12_5_4086.0_4087.0_795.png']
373,['0'],['./data/trainImg/2/well_6506_12_5_4087.0_4088.0_796.png']
374,['10'],['./data/trainImg/2/well_6506_12_5_4087.0_4088.0_797.png']
375,['10'],['./data/trainImg/2/well_6506_12_5_4087.0_4088.0_798.png']
376,['10'],['./data/trainImg/2/well_6506_12_5_4087.0_4088.0_799.png']
377,['10'],['./data/trainImg/2/well_6506_12_5_4087.0_4088.0_800.png']
378,['0'],['./data/trainImg/2/well_6506_12_5_4088.0_4089.0_801.png']
379,['10'],['./data/trainImg/2/well_6506_12_5_4116.0_4117.0_892.png']
380,['0'],['./data/trainImg/2/well_6506_12_5_4164.0_4165.0_1118.png']
381,['10'],['./data/trainImg/2/well_6506_12_5_4164.0_4165.0_1119.png']
382,['10'],['./data/trainImg/2/well_6506_12_5_4164.0_4165.0_1120.png']
383,['10'],['./data/trainImg/2/well_6506_12_5_4165.0_4166.0_1121.png']
384,['8'],['./data/trainImg/2/well_6506_12_5_4184.0_4185.0_1217.png']
385,['10'],['./data/trainImg/2/well_6506_12_5_4184.0_4185.0_1218.png']
386,['10'],['./data/trainImg/2/well_6506_12_5_4184.0_4185.0_1219.png']
387,['10'],['./data/trainImg/2/well_6506_12_5_4184.0_4185.0_1220.png']
388,['10'],['./data/trainImg/2/well_6506_12_5_4185.0_4186.0_1221.png']
389,['0'],['./data/trainImg/2/well_6506_12_5_4185.0_4186.0_1222.png']
390,['10'],['./data/trainImg/2/well_6506_12_5_4185.0_4186.0_1223.png']
391,['8'],['./data/trainImg/2/well_6506_12_5_4185.0_4186.0_1224.png']
392,['10'],['./data/trainImg/2/well_6506_12_5_4185.0_4186.0_1225.png']
393,['10'],['./data/trainImg/2/well_6506_12_5_4186.0_4187.0_1226.png']
394,['0'],['./data/trainImg/2/well_6506_12_5_4186.0_4187.0_1227.png']
395,['10'],['./data/trainImg/2/well_6506_12_5_4186.0_4187.0_1228.png']
396,['0'],['./data/trainImg/2/well_6506_12_5_4186.0_4187.0_1229.png']
397,['10'],['./data/trainImg/2/well_6506_12_5_4186.0_4187.0_1230.png']
398,['10'],['./data/trainImg/2/well_6506_12_5_4187.0_4188.0_1231.png']
399,['8'],['./data/trainImg/2/well_6506_12_5_4187.0_4188.0_1232.png']
400,['8'],['./data/trainImg/2/well_6506_12_5_4187.0_4188.0_1233.png']
401,['10'],['./data/trainImg/2/well_6506_12_5_4187.0_4188.0_1234.png']
402,['0'],['./data/trainImg/2/well_6506_12_5_4191.0_4192.0_1255.png']
403,['0'],['./data/trainImg/2/well_6506_12_5_4192.0_4193.0_1256.png']
404,['10'],['./data/trainImg/2/well_6506_12_5_4192.0_4193.0_1257.png']
405,['10'],['./data/trainImg/2/well_6506_12_5_4192.0_4193.0_1258.png']
406,['0'],['./data/trainImg/2/well_6506_12_5_4192.0_4193.0_1259.png']
407,['10'],['./data/trainImg/2/well_6506_12_5_4192.0_4193.0_1260.png']
408,['0'],['./data/trainImg/2/well_6506_12_5_4193.0_4194.0_1261.png']
409,['0'],['./data/trainImg/2/well_6506_12_5_4193.0_4194.0_1262.png']
410,['0'],['./data/trainImg/2/well_6506_12_5_4193.0_4194.0_1263.png']
411,['0'],['./data/trainImg/2/well_6506_12_5_4193.0_4194.0_1264.png']
412,['0'],['./data/trainImg/2/well_6506_12_5_4193.0_4194.0_1265.png']
413,['0'],['./data/trainImg/2/well_6506_12_5_4194.0_4195.0_1266.png']
414,['10'],['./data/trainImg/2/well_6506_12_5_4194.0_4195.0_1267.png']
415,['10'],['./data/trainImg/2/well_6506_12_5_4195.0_4196.0_1275.png']
416,['0'],['./data/trainImg/2/well_6506_12_5_4198.0_4199.0_1288.png']
417,['0'],['./data/trainImg/2/well_6506_12_5_4198.0_4199.0_1289.png']
418,['0'],['./data/trainImg/2/well_6506_12_5_4198.0_4199.0_1290.png']
419,['10'],['./data/trainImg/2/well_6506_12_5_4199.0_4200.0_1291.png']
420,['0'],['./data/trainImg/2/well_6506_12_5_4199.0_4200.0_1292.png']
421,['0'],['./data/trainImg/2/well_6506_12_5_4199.0_4200.0_1293.png']
422,['0'],['./data/trainImg/2/well_6506_12_5_4199.0_4200.0_1294.png']
423,['0'],['./data/trainImg/2/well_6506_12_5_4199.0_4200.0_1295.png']
424,['0'],['./data/trainImg/2/well_6506_12_5_4200.0_4201.0_1296.png']
425,['0'],['./data/trainImg/2/well_6506_12_5_4200.0_4201.0_1297.png']
426,['0'],['./data/trainImg/2/well_6506_12_5_4200.0_4201.0_1298.png']
427,['0'],['./data/trainImg/2/well_6506_12_5_4200.0_4201.0_1299.png']
428,['0'],['./data/trainImg/2/well_6506_12_5_4200.0_4201.0_1300.png']
429,['10'],['./data/trainImg/2/well_6506_12_5_4201.0_4202.0_1301.png']
430,['8'],['./data/trainImg/2/well_6506_12_5_4201.0_4202.0_1302.png']
431,['0'],['./data/trainImg/2/well_6506_12_5_4201.0_4202.0_1303.png']
432,['0'],['./data/trainImg/2/well_6506_12_5_4201.0_4202.0_1304.png']
433,['8'],['./data/trainImg/2/well_6506_12_5_4271.0_4272.0_1311.png']
434,['10'],['./data/trainImg/2/well_6506_12_5_4271.0_4272.0_1312.png']
435,['8'],['./data/trainImg/2/well_6506_12_5_4271.0_4272.0_1313.png']
436,['10'],['./data/trainImg/2/well_6506_12_5_4271.0_4272.0_1314.png']
437,['10'],['./data/trainImg/2/well_6506_12_5_4271.0_4272.0_1315.png']
438,['10'],['./data/trainImg/2/well_6506_12_5_4272.0_4273.0_1316.png']
439,['10'],['./data/trainImg/2/well_6506_12_5_4272.0_4273.0_1317.png']
440,['0'],['./data/trainImg/2/well_6506_12_5_4272.0_4273.0_1318.png']
441,['10'],['./data/trainImg/2/well_6506_12_5_4272.0_4273.0_1319.png']
442,['10'],['./data/trainImg/2/well_6506_12_5_4272.0_4273.0_1320.png']
443,['10'],['./data/trainImg/2/well_6506_12_5_4273.0_4274.0_1321.png']
444,['0'],['./data/trainImg/2/well_6506_12_5_4273.0_4274.0_1322.png']
445,['8'],['./data/trainImg/2/well_6506_12_5_4273.0_4274.0_1323.png']
446,['10'],['./data/trainImg/2/well_6506_12_5_4273.0_4274.0_1324.png']
447,['0'],['./data/trainImg/2/well_6506_12_5_4273.0_4274.0_1325.png']
448,['10'],['./data/trainImg/2/well_6506_12_5_4274.0_4275.0_1326.png']
449,['10'],['./data/trainImg/2/well_6506_12_5_4274.0_4275.0_1327.png']
450,['10'],['./data/trainImg/2/well_6506_12_5_4274.0_4275.0_1328.png']
451,['0'],['./data/trainImg/2/well_6506_12_5_4274.0_4275.0_1329.png']
452,['10'],['./data/trainImg/2/well_6506_12_5_4274.0_4275.0_1330.png']
453,['8'],['./data/trainImg/2/well_6506_12_5_4275.0_4276.0_1331.png']
454,['0'],['./data/trainImg/2/well_6506_12_5_4275.0_4276.0_1332.png']
455,['10'],['./data/trainImg/2/well_6506_12_5_4275.0_4276.0_1333.png']
456,['10'],['./data/trainImg/2/well_6506_12_5_4275.0_4276.0_1334.png']
457,['10'],['./data/trainImg/2/well_6506_12_5_4275.0_4276.0_1335.png']
458,['10'],['./data/trainImg/2/well_6506_12_5_4276.0_4277.0_1336.png']
459,['10'],['./data/trainImg/2/well_6506_12_5_4284.0_4285.0_1376.png']
460,['10'],['./data/trainImg/2/well_6506_12_5_4294.0_4295.0_1414.png']
461,['0'],['./data/trainImg/2/well_6506_12_5_4294.0_4295.0_1415.png']
462,['10'],['./data/trainImg/2/well_6506_12_5_4294.0_4295.0_1416.png']
463,['10'],['./data/trainImg/2/well_6506_12_5_4295.0_4296.0_1417.png']
464,['10'],['./data/trainImg/2/well_6506_12_5_4295.0_4296.0_1418.png']
465,['0'],['./data/trainImg/2/well_6506_12_5_4295.0_4296.0_1419.png']
466,['10'],['./data/trainImg/2/well_6506_12_5_4295.0_4296.0_1420.png']
467,['0'],['./data/trainImg/2/well_6506_12_5_4295.0_4296.0_1421.png']
468,['10'],['./data/trainImg/2/well_6506_12_5_4296.0_4297.0_1422.png']
469,['10'],['./data/trainImg/2/well_6506_12_5_4296.0_4297.0_1423.png']
470,['10'],['./data/trainImg/2/well_6506_12_5_4296.0_4297.0_1424.png']
471,['10'],['./data/trainImg/2/well_6506_12_5_4296.0_4297.0_1425.png']
472,['0'],['./data/trainImg/2/well_6506_12_5_4296.0_4297.0_1426.png']
473,['0'],['./data/trainImg/2/well_6506_12_5_4297.0_4298.0_1427.png']
474,['0'],['./data/trainImg/2/well_6506_12_5_4297.0_4298.0_1428.png']
475,['10'],['./data/trainImg/2/well_6506_12_5_4297.0_4298.0_1429.png']
476,['10'],['./data/trainImg/2/well_6506_12_5_4297.0_4298.0_1430.png']
477,['10'],['./data/trainImg/2/well_6506_12_5_4297.0_4298.0_1431.png']
478,['0'],['./data/trainImg/2/well_6506_12_5_4298.0_4299.0_1432.png']
479,['10'],['./data/trainImg/2/well_6506_12_5_4298.0_4299.0_1433.png']
480,['10'],['./data/trainImg/2/well_6506_12_5_4298.0_4299.0_1434.png']
481,['10'],['./data/trainImg/2/well_6506_12_5_4298.0_4299.0_1435.png']
482,['8'],['./data/trainImg/2/well_6506_12_5_4298.0_4299.0_1436.png']
483,['0'],['./data/trainImg/2/well_6506_12_5_4299.0_4300.0_1437.png']
484,['10'],['./data/trainImg/2/well_6506_12_5_4299.0_4300.0_1438.png']
485,['10'],['./data/trainImg/2/well_6506_12_5_4299.0_4300.0_1439.png']
486,['10'],['./data/trainImg/2/well_6506_12_5_4299.0_4300.0_1440.png']
487,['10'],['./data/trainImg/2/well_6506_12_5_4299.0_4300.0_1441.png']
488,['0'],['./data/trainImg/2/well_6506_12_5_4327.0_4328.0_1517.png']
489,['0'],['./data/trainImg/2/well_6506_12_5_4327.0_4328.0_1518.png']
490,['10'],['./data/trainImg/2/well_6506_12_5_4327.0_4328.0_1519.png']
491,['10'],['./data/trainImg/2/well_6506_12_5_4327.0_4328.0_1520.png']
492,['8'],['./data/trainImg/2/well_6506_12_5_4327.0_4328.0_1521.png']
493,['10'],['./data/trainImg/2/well_6506_12_5_4329.0_4330.0_1526.png']
494,['10'],['./data/trainImg/2/well_6506_12_5_4329.0_4330.0_1527.png']
495,['0'],['./data/trainImg/2/well_6506_12_5_4329.0_4330.0_1528.png']
496,['10'],['./data/trainImg/2/well_6506_12_5_4329.0_4330.0_1529.png']
497,['10'],['./data/trainImg/2/well_6506_12_5_4340.0_4341.0_1562.png']
498,['0'],['./data/trainImg/2/well_6506_12_5_4340.0_4341.0_1563.png']
499,['0'],['./data/trainImg/2/well_6506_12_5_4360.0_4361.0_1644.png']
500,['0'],['./data/trainImg/2/well_6506_12_5_4361.0_4362.0_1646.png']
501,['8'],['./data/trainImg/2/well_6506_12_6_4565.0_4566.0_764.png']
502,['0'],['./data/trainImg/2/well_6506_12_6_4565.0_4566.0_765.png']
503,['10'],['./data/trainImg/2/well_6506_12_6_4565.0_4566.0_766.png']
504,['10'],['./data/trainImg/2/well_6506_12_6_4565.0_4566.0_767.png']
505,['0'],['./data/trainImg/2/well_6506_12_6_4565.0_4566.0_768.png']
506,['10'],['./data/trainImg/2/well_6506_12_6_4566.0_4567.0_769.png']
507,['10'],['./data/trainImg/2/well_6506_12_6_4566.0_4567.0_770.png']
508,['10'],['./data/trainImg/2/well_6506_12_6_4566.0_4567.0_771.png']
509,['10'],['./data/trainImg/2/well_6506_12_6_4566.0_4567.0_772.png']
510,['10'],['./data/trainImg/2/well_6506_12_6_4570.0_4571.0_791.png']
511,['10'],['./data/trainImg/2/well_6506_12_6_4570.0_4571.0_792.png']
512,['0'],['./data/trainImg/2/well_6506_12_6_4601.0_4602.0_933.png']
513,['8'],['./data/trainImg/2/well_6506_12_6_4601.0_4602.0_934.png']
514,['10'],['./data/trainImg/3/well_6406_3_2_3961.0_3962.0_146.png']
515,['10'],['./data/trainImg/3/well_6406_3_2_4036.0_4037.0_498.png']
516,['10'],['./data/trainImg/3/well_6406_3_2_4037.0_4038.0_504.png']
517,['0'],['./data/trainImg/3/well_6406_3_2_4038.0_4039.0_505.png']
518,['10'],['./data/trainImg/3/well_6406_3_2_4038.0_4039.0_506.png']
519,['0'],['./data/trainImg/3/well_6406_3_2_4042.0_4043.0_523.png']
520,['10'],['./data/trainImg/3/well_6406_3_2_4042.0_4043.0_524.png']
521,['10'],['./data/trainImg/3/well_6406_3_2_4042.0_4043.0_525.png']
522,['0'],['./data/trainImg/3/well_6406_3_2_4042.0_4043.0_526.png']
523,['10'],['./data/trainImg/3/well_6406_3_2_4042.0_4043.0_527.png']
524,['0'],['./data/trainImg/3/well_6406_3_2_4044.0_4045.0_537.png']
525,['8'],['./data/trainImg/3/well_6406_3_2_4045.0_4046.0_538.png']
526,['10'],['./data/trainImg/3/well_6406_3_2_4067.0_4068.0_596.png']
527,['0'],['./data/trainImg/3/well_6406_3_2_4068.0_4069.0_598.png']
528,['10'],['./data/trainImg/3/well_6406_3_2_4068.0_4069.0_601.png']
529,['0'],['./data/trainImg/3/well_6406_3_2_4069.0_4070.0_606.png']
530,['0'],['./data/trainImg/3/well_6406_3_2_4070.0_4071.0_611.png']
531,['10'],['./data/trainImg/3/well_6406_3_2_4070.0_4071.0_612.png']
532,['10'],['./data/trainImg/3/well_6406_3_2_4071.0_4072.0_613.png']
533,['10'],['./data/trainImg/3/well_6406_3_2_4071.0_4072.0_614.png']
534,['10'],['./data/trainImg/3/well_6406_3_2_4071.0_4072.0_615.png']
535,['10'],['./data/trainImg/3/well_6406_3_2_4071.0_4072.0_616.png']
536,['10'],['./data/trainImg/3/well_6406_3_2_4071.0_4072.0_617.png']
537,['10'],['./data/trainImg/3/well_6406_3_2_4072.0_4073.0_618.png']
538,['10'],['./data/trainImg/3/well_6406_3_2_4072.0_4073.0_619.png']
539,['10'],['./data/trainImg/3/well_6406_3_2_4072.0_4073.0_622.png']
540,['10'],['./data/trainImg/3/well_6406_3_2_4079.0_4080.0_656.png']
541,['10'],['./data/trainImg/3/well_6406_3_2_4080.0_4081.0_657.png']
542,['10'],['./data/trainImg/3/well_6406_3_2_4080.0_4081.0_658.png']
543,['10'],['./data/trainImg/3/well_6406_3_2_4080.0_4081.0_659.png']
544,['10'],['./data/trainImg/3/well_6406_3_2_4080.0_4081.0_660.png']
545,['10'],['./data/trainImg/3/well_6406_3_2_4080.0_4081.0_661.png']
546,['10'],['./data/trainImg/3/well_6406_3_2_4081.0_4082.0_662.png']
547,['10'],['./data/trainImg/3/well_6406_3_2_4081.0_4082.0_663.png']
548,['0'],['./data/trainImg/3/well_6406_3_2_4098.0_4099.0_747.png']
549,['0'],['./data/trainImg/3/well_6406_3_2_4126.0_4127.0_871.png']
550,['0'],['./data/trainImg/3/well_6406_3_2_4126.0_4127.0_872.png']
551,['10'],['./data/trainImg/3/well_6406_3_2_4126.0_4127.0_873.png']
552,['0'],['./data/trainImg/3/well_6406_3_2_4126.0_4127.0_874.png']
553,['10'],['./data/trainImg/3/well_6406_3_2_4127.0_4128.0_875.png']
554,['10'],['./data/trainImg/3/well_6406_3_2_4127.0_4128.0_876.png']
555,['10'],['./data/trainImg/3/well_6406_3_2_4136.0_4137.0_917.png']
556,['10'],['./data/trainImg/3/well_6406_3_2_4136.0_4137.0_918.png']
557,['0'],['./data/trainImg/3/well_6406_3_2_4137.0_4138.0_919.png']
558,['10'],['./data/trainImg/3/well_6406_3_2_4137.0_4138.0_921.png']
559,['10'],['./data/trainImg/3/well_6406_3_2_4137.0_4138.0_922.png']
560,['10'],['./data/trainImg/3/well_6406_3_2_4137.0_4138.0_923.png']
561,['0'],['./data/trainImg/3/well_6406_3_2_4138.0_4139.0_924.png']
562,['0'],['./data/trainImg/3/well_6406_3_2_4138.0_4139.0_925.png']
563,['10'],['./data/trainImg/3/well_6406_3_2_4138.0_4139.0_926.png']
564,['10'],['./data/trainImg/3/well_6406_3_2_4138.0_4139.0_927.png']
565,['10'],['./data/trainImg/3/well_6406_3_2_4145.0_4146.0_962.png']
566,['10'],['./data/trainImg/3/well_6406_3_2_4145.0_4146.0_963.png']
567,['0'],['./data/trainImg/3/well_6406_3_2_4146.0_4147.0_964.png']
568,['0'],['./data/trainImg/3/well_6406_3_2_4146.0_4147.0_965.png']
569,['0'],['./data/trainImg/3/well_6406_3_2_4146.0_4147.0_966.png']
570,['10'],['./data/trainImg/3/well_6406_3_2_4146.0_4147.0_967.png']
571,['10'],['./data/trainImg/3/well_6406_3_2_4146.0_4147.0_968.png']
572,['0'],['./data/trainImg/3/well_6406_3_2_4147.0_4148.0_969.png']
573,['10'],['./data/trainImg/3/well_6406_3_2_4147.0_4148.0_970.png']
574,['10'],['./data/trainImg/3/well_6406_3_2_4147.0_4148.0_971.png']
575,['10'],['./data/trainImg/3/well_6406_3_2_4147.0_4148.0_972.png']
576,['10'],['./data/trainImg/3/well_6406_3_2_4147.0_4148.0_973.png']
577,['10'],['./data/trainImg/3/well_6406_3_2_4287.0_4288.0_994.png']
578,['0'],['./data/trainImg/3/well_6406_3_2_4287.0_4288.0_995.png']
579,['0'],['./data/trainImg/3/well_6406_3_2_4306.0_4307.0_1079.png']
580,['0'],['./data/trainImg/3/well_6406_3_2_4309.0_4310.0_1091.png']
581,['0'],['./data/trainImg/3/well_6406_3_2_4331.0_4332.0_1198.png']
582,['0'],['./data/trainImg/3/well_6406_3_2_4331.0_4332.0_1199.png']
583,['10'],['./data/trainImg/3/well_6406_3_2_4371.0_4372.0_1321.png']
584,['10'],['./data/trainImg/3/well_6406_3_2_4371.0_4372.0_1323.png']
585,['0'],['./data/trainImg/3/well_6406_3_2_4372.0_4373.0_1325.png']
586,['10'],['./data/trainImg/3/well_6406_3_2_4372.0_4373.0_1328.png']
587,['10'],['./data/trainImg/3/well_6406_3_2_4374.0_4375.0_1334.png']
588,['0'],['./data/trainImg/3/well_6506_12_5_3148.0_3149.0_1.png']
589,['0'],['./data/trainImg/3/well_6506_12_5_3148.0_3149.0_2.png']
590,['10'],['./data/trainImg/3/well_6506_12_5_3148.0_3149.0_3.png']
591,['10'],['./data/trainImg/3/well_6506_12_5_3148.0_3149.0_4.png']
592,['0'],['./data/trainImg/3/well_6506_12_5_3149.0_3150.0_5.png']
593,['8'],['./data/trainImg/3/well_6506_12_5_3149.0_3150.0_6.png']
594,['0'],['./data/trainImg/3/well_6506_12_5_3149.0_3150.0_7.png']
595,['8'],['./data/trainImg/3/well_6506_12_5_3149.0_3150.0_8.png']
596,['0'],['./data/trainImg/3/well_6506_12_5_3149.0_3150.0_9.png']
597,['8'],['./data/trainImg/3/well_6506_12_5_3150.0_3151.0_10.png']
598,['8'],['./data/trainImg/3/well_6506_12_5_3150.0_3151.0_11.png']
599,['10'],['./data/trainImg/3/well_6506_12_5_3150.0_3151.0_12.png']
600,['8'],['./data/trainImg/3/well_6506_12_5_3150.0_3151.0_13.png']
601,['10'],['./data/trainImg/3/well_6506_12_5_3150.0_3151.0_14.png']
602,['10'],['./data/trainImg/3/well_6506_12_5_3151.0_3152.0_15.png']
603,['10'],['./data/trainImg/3/well_6506_12_5_3151.0_3152.0_16.png']
604,['8'],['./data/trainImg/3/well_6506_12_5_3151.0_3152.0_17.png']
605,['10'],['./data/trainImg/3/well_6506_12_5_3151.0_3152.0_18.png']
606,['0'],['./data/trainImg/3/well_6506_12_5_3151.0_3152.0_19.png']
607,['8'],['./data/trainImg/3/well_6506_12_5_3152.0_3153.0_20.png']
608,['0'],['./data/trainImg/3/well_6506_12_5_3152.0_3153.0_21.png']
609,['10'],['./data/trainImg/3/well_6506_12_5_3152.0_3153.0_22.png']
610,['0'],['./data/trainImg/3/well_6506_12_5_3152.0_3153.0_23.png']
611,['0'],['./data/trainImg/3/well_6506_12_5_3152.0_3153.0_24.png']
612,['10'],['./data/trainImg/3/well_6506_12_5_3153.0_3154.0_25.png']
613,['0'],['./data/trainImg/3/well_6506_12_5_3153.0_3154.0_26.png']
614,['0'],['./data/trainImg/3/well_6506_12_5_3153.0_3154.0_27.png']
615,['10'],['./data/trainImg/3/well_6506_12_5_3153.0_3154.0_28.png']
616,['10'],['./data/trainImg/3/well_6506_12_5_3153.0_3154.0_29.png']
617,['0'],['./data/trainImg/3/well_6506_12_5_3154.0_3155.0_30.png']
618,['10'],['./data/trainImg/3/well_6506_12_5_3154.0_3155.0_31.png']
619,['0'],['./data/trainImg/3/well_6506_12_5_3154.0_3155.0_32.png']
620,['0'],['./data/trainImg/3/well_6506_12_5_3154.0_3155.0_33.png']
621,['10'],['./data/trainImg/3/well_6506_12_5_3154.0_3155.0_34.png']
622,['0'],['./data/trainImg/3/well_6506_12_5_3155.0_3156.0_35.png']
623,['0'],['./data/trainImg/3/well_6506_12_5_3155.0_3156.0_36.png']
624,['0'],['./data/trainImg/3/well_6506_12_5_3155.0_3156.0_37.png']
625,['10'],['./data/trainImg/3/well_6506_12_5_3155.0_3156.0_38.png']
626,['10'],['./data/trainImg/3/well_6506_12_5_3155.0_3156.0_39.png']
627,['0'],['./data/trainImg/3/well_6506_12_5_3159.0_3160.0_57.png']
628,['0'],['./data/trainImg/3/well_6506_12_5_3166.0_3167.0_94.png']
629,['0'],['./data/trainImg/3/well_6506_12_5_3167.0_3168.0_95.png']
630,['0'],['./data/trainImg/3/well_6506_12_5_3167.0_3168.0_97.png']
631,['8'],['./data/trainImg/3/well_6506_12_5_3167.0_3168.0_98.png']
632,['10'],['./data/trainImg/3/well_6506_12_5_3167.0_3168.0_99.png']
633,['8'],['./data/trainImg/3/well_6506_12_5_3168.0_3169.0_100.png']
634,['10'],['./data/trainImg/3/well_6506_12_5_3168.0_3169.0_101.png']
635,['0'],['./data/trainImg/3/well_6506_12_5_3168.0_3169.0_102.png']
636,['8'],['./data/trainImg/3/well_6506_12_5_3168.0_3169.0_103.png']
637,['0'],['./data/trainImg/3/well_6506_12_5_3168.0_3169.0_104.png']
638,['0'],['./data/trainImg/3/well_6506_12_5_3169.0_3170.0_105.png']
639,['10'],['./data/trainImg/3/well_6506_12_5_3169.0_3170.0_106.png']
640,['0'],['./data/trainImg/3/well_6506_12_5_3169.0_3170.0_107.png']
641,['0'],['./data/trainImg/3/well_6506_12_5_3169.0_3170.0_108.png']
642,['8'],['./data/trainImg/3/well_6506_12_5_3169.0_3170.0_109.png']
643,['0'],['./data/trainImg/3/well_6506_12_5_3170.0_3171.0_110.png']
644,['0'],['./data/trainImg/3/well_6506_12_5_3170.0_3171.0_111.png']
645,['0'],['./data/trainImg/3/well_6506_12_5_3170.0_3171.0_112.png']
646,['0'],['./data/trainImg/3/well_6506_12_5_3170.0_3171.0_113.png']
647,['0'],['./data/trainImg/3/well_6506_12_5_3170.0_3171.0_114.png']
648,['0'],['./data/trainImg/3/well_6506_12_5_3171.0_3172.0_115.png']
